ennui,使无聊,['ɑ:nwi:],n.
enormity,极恶；暴行；巨大,[i'nɔ:miti],n.
enormous,极大的，巨大的,[i'nɔ:məs],a.
enrage,激怒，触怒,[in'reidʒ],v.
enrapture,使狂喜，使高兴,[in'ræptʃə],v.
ensconce,安置，安坐,[in'skɔns],v.
ensemble,全体；大合唱,[ɑ:n'sɑ:mbl],n.
enshrine,奉为神圣,[in'ʃrain],v.
ensign,舰旗(船上表示所属国家的旗帜),['ensn],n.
enslave,奴役,[in'sleiv],v.
ensnare,诱入陷阱，进入罗网,[in'sneə],v.
ensue,继而发生,[in'sju:],v.
ensure,确保，担保,[in'ʃuə],v.
entail,需要，需求，必须,[in'teil],v.
entangle,使纠缠，卷入,[in'tæŋɡl],v.
enterprise,公司，事业单位；进取心,['entəpraiz],n.
enthrall,迷惑，迷住,[in'θrɔ:l],v.
enthralling,迷人的，吸引人的,[in'θrɔ:liŋ],a.
entice,怂恿，引诱,[in'tais],v.
entirety,整体，全面,[in'taiəti],n.
entitle,使有权(做某事),[in'taitl],v.
entity,实体，统一体,['entiti],n.
entourage,随从；环境,[ˌɔntu'rɑ:ʒ],n.
entrance,入口,[in'trɑ:ns],v.
entrancing,使人入神的,[in'trɑ:nsiŋ],a.
entreat,恳求,[in'tri:t],v.
entreaty,恳求，哀求,[in'tri:ti],n.
entrée,正餐前的开胃菜；获准进入的权利,['ɔntrei],n.
entrench,挖壕沟；确立,[in'trentʃ],v.
entrepreneur,企业家，创业人,[ˌɔntrəprə'nə:],n.
entrust,委托；托付,[in'trʌst],v.
entry,条目；登录；报关手续；入口,['entri],n.
entwine,使缠绕，交织,[in'twain],v.
enumerate,列举，枚举,[i'nju:məreit],v.
enunciate,（清楚地）发音；(清楚地)表达,[i'nʌnsieit],v.
environ,包围，围绕,[in'vaiərən],v.
environs,郊外，郊区,['envirənz],n.
envisage,正视；想像,[in'vizidʒ],v.
envision,想象，预想,[in'viʒən],v.
enzyme,酵素，酶,['enzaim],n.
epaulet,肩章，肩饰,['epəulet],n.
ephemeral,朝生暮死的，短暂的；生命短暂的,[i'femərəl],a.
epic,英雄的；大规模的,['epik],n.
epicure,美食家,['epikjuə],n.
epicurean,好享乐的；享乐主义的,[ˌepikjuə'ri(:)ən],a.
epideictic,夸耀的,[ˌepi'daiktik],a.
epidemic,传染性的，流行性的,[ˌepi'demik],a.
epidermis,表皮，外皮,[ˌepi'də:mis],n.
epigram,讽刺短句，警句,['epiɡræm],n.
epilogue,收场白；尾声,['epilɔɡ],n.
episode,一段情节,['episəud],n.
episodic,偶然发生的，分散性的,[epi'sɔdik],a.
epistolary,书信体的,[i'pistələri],a.
epitaph,墓志铭,['epitɑ:f],n.
epithet,(贬低人的)短语或形容词,['epiθet],n.
epitome,典型；梗概，摘要,[i'pitəmi],n.
epitomize,概括，摘要，成为典型，成为缩影,[i'pitəmaiz],v.
epoch,纪元；重大的事件,['i:pɔk],n.
equable,稳定的，不变的；(脾气)温和的,['ekwəbl],a.
equanimity,心情平静，情绪镇定,[ˌi:kwə'nimiti],n.
equate,认为„相等或相仿,[i'kweit],v.
equation,等式；等同，相等,[i'kweiʃən],n.
equator,赤道,[i'kweitə],n.
equestrian,骑马的,[i'kwestriən],n.
equilibrium,平衡,[ˌi:kwi'libriəm],n.
equine,马的，似马的,['i:kwain],a.
equity,公平，公正,['ekwiti],n.
equivalent,相等的，等值的,[i'kwivələnt],a.
equivocate,模棱两可地说，支吾其词，说谎,[i'kwivəkeit],v.
equivocation,模棱两可的话，含糊话,[iˌkwivə'keiʃən],n.
eradicate,根除；扑灭,[i'rædikeit],v.
erase,擦掉，抹去,[i'reiz],v.
erasure,擦掉,[i'reiʒə],n.
erect,竖立的，笔直的，直立的,[i'rekt],a.
err,犯错误，出错,[ə:],v.
errand,差使；差事,['erənd],n.
erratic,反复无常的；古怪的,[i'rætik],a.
ersatz,代用的，假的,[eə'zɑ:tz],a.
erstwhile,从前的，过去的,['ə:stwail],a.
erudite,博学的，饱学的,['eru:dait],a.
erupt,爆发；喷出(熔岩、水、气体、泥浆等),[i'rʌpt],v.
escalate,(战争等)升级；(快速)扩大，上升,['eskəleit],v.
escalation,逐步上升，逐步增强,[ˌeskə'leiʃən],n.
escapism,逃避现实(的习气),[is'keipizəm],n.
eschew,避开，戒绝,[is'tʃu:],v.
escort,护送者,[is'kɔ:t],v.
esophagus,食道，食管,[i(:)'sɔfəɡəs],n.
esoteric,难懂的，神秘的,[ˌesəu'terik],a.
espionage,间谍活动,['espiənidʒ],n.
espousal,拥护，支持,[is'pəuzəl],n.
espouse,支持，拥护,[is'pauz],v.
espy,(从远处等)突然看到,[is'pai],v.
essential,要素，实质,[i'senʃəl],a.
estimable,值得尊敬的；可估计的,['estiməbl],a.
estrange,使疏远,[is'treindʒ],v.
estranged,疏远的，分开的，分离的,[i'streindʒd],a.
estuary,河口，三角湾,['estjuəri],n.
etch,蚀刻；铭记,[etʃ],v.
etching,蚀刻术；蚀刻板画,['etʃiŋ],n.
eternal,永久的，永恒的，不朽的,[i(:)'tə:nl],a.
