eligible,合格的,['elidʒəbl],a.
eliminate,除去，淘汰,[i'limineit],v.
elite,精华，中坚,[ei'li:t],n.
elixir,万灵药，长生不老药,[i'liksə],n.
ellipsis,省略,[i'lipsis],n.
elliptical,椭圆的；含糊的；省略的,[i'liptikəl],a.
elm,榆树,[elm],n.
elocution,演说术,[ˌelə'kju:ʃən],n.
elongate,延长，伸长,['i:lɔŋɡeit],v.
eloquence,雄辩，口才，精彩演讲,['eləkwəns],n.
elucidate,（清晰）阐明，说明,[i'lju:sideit],v.
elude,逃避；不理解，不记得,[i'lju:d],v.
elusive,难懂的,[i'lju:siv],a.
elysian,乐土的，像天空的，幸福的,[i'liziən],a.
emaciate,使„瘦弱；消瘦,[i'meiʃieit],v.
emaciation,消瘦，衰弱,[iˌmeiʃi'eiʃən],n.
emanate,发源,['eməneit],v.
emancipate,解放，解除束缚,[i'mænsipeit],v.
emasculate,柔弱的,[i'mæskjuleit],v.
embankment,堤岸，路基,[im'bæŋkmənt],n.
embargo,禁运令，封港令,[em'bɑ:ɡəu],n.
embarrass,使忸怩，使难堪,[im'bærəs],v.
embed,牢牢插入，嵌于,[im'bed],v.
embellish,装饰，润饰,[im'beliʃ],v.
embezzlement,贪污，盗用,[im'bezlmənt],n.
embitter,使痛苦，使难受,[im'bitə],v.
emblazon,以纹章或其他方式装饰,[im'bleizən],v.
emblematic,作为象征的,[ˌembli'mætik],a.
embodiment,化身，体现,[im'bɔdimənt],n.
embody,(作品等)表达，体现,[im'bɔdi],v.
embolden,鼓励，给予信心,[im'bəuldən],v.
emboss,（装饰）加浮雕花纹于，使凸出,[im'bɔs],v.
embrace,拥抱；包含,[im'breis],v.
embroider,刺绣，修饰,[im'brɔidə],v.
embroil,牵连，卷入纠纷,[im'brɔil],v.
embryonic,胚胎的；萌芽期的,[ˌembri'ɔnik],a.
emend,订正，校订,[i'mend],v.
emerald,翠绿色的,['emərəld],n.
emergency,紧急事件,[i'mə:dʒnsi],n.
emigrate,自本国移居他国,['emiɡreit],v.
eminence,卓越，杰出,['eminəns],n.
eminent,著名的，显著的,['eminənt],a.
emissary,密使；特使,['emisəri],n.
emit,放射(光、热、味等),[i'mit],v.
emollient,润肤剂,[i'mɔliənt],n.
emolument,报酬，薪水,[i'mɔljumənt],n.
emote,激动地表达感情,[i'məut],v.
empathy,心意相通，(感情等)融为一体,['empəθi],n.
emphatic,重视的，强调的,[im'fætik],a.
empirical,以经验或观察为根据的,[em'pirikəl],a.
empiricism,经验主义,[em'pirisizəm],n.
employ,使用,[im'plɔi],v.
empower,授权给某人采取行动,[im'pauə],v.
empyreal,天空的,[ˌempai'ri:əl],a.
empyrean,天空，天神居处,[ˌempai'ri(:)ən],n.
emulate,努力赶上或超越,['emjuleit],v.
emulsify,使乳化,[i'mʌlsifai],v.
enact,制定(法律)；扮演(角色),[i'nækt],v.
enamel,珐琅，瓷釉ˌ搪瓷,[i'næməl],n.
enamored,珍爱的，喜爱的,[i'næməd],a.
encapsulate,装入胶囊；概括，成为典型，成为缩影,[in'kæpsjuleit],v.
enchant,使迷醉；施魔法于,[in'tʃɑ:nt],v.
encipher,译成密码,[in'saifə],v.
enclosure,圈地，围占,[in'kləuʒə],n.
encomiast,赞美者,[en'kəumiæst],n.
encomiastic,赞颂的，阿谀的,[enˌkəumi'æstik],a.
encomium,赞颂，颂辞,[en'kəumjəm],n.
encompass,包围，围绕,[in'kʌmpəs],v.
encounter,遭遇,[in'kauntə],v.
encroach,逐步侵占，蚕食,[in'krəutʃ],v.
encumber,妨害，阻碍,[in'kʌmbə],v.
encyclopedia,百科全书,[enˌsaikləu'pi:diə],n.
encyclopedic,广博的，知识渊博的,[enˌsaikləu'pi:dik],a.
endearing,讨人喜欢的,[in'diəriŋ],a.
endemic,地方性的,[en'demik],a.
endorse,(支票)背面签字；公开赞同,[in'dɔ:s],v.
endow,资助，捐助,[in'dau],v.
endue,赋予(才能),[in'dju:],v.
endure,忍受，忍耐,[in'djuə],v.
enduring,持续的,[in'djuəriŋ],a.
enervate,使虚弱，使无力,['enə:veit],v.
enfeeble,使衰弱,[in'fi:bl],v.
enfetter,给„上脚镣；束缚，使受制于,[en'fetə],v.
enflame,使愤怒或激动,[en'fleim],v.
engaged,忙碌的；使用中的，被占用的,[in'ɡeidʒd],a.
engaging,迷人的，吸引注意的,[in'ɡeidʒiŋ],a.
engender,产生，引起,[in'dʒendə],v.
engrave,在(硬物)上雕刻,[in'ɡreiv],v.
engross,全神贯注于,[in'ɡrəus],v.
engrossment,正式誊写的文件；专注,[in'ɡrəusmənt],n.
engulf,吞噬,[in'ɡʌlf],v.
enhance,提高，增加，改善,[in'hɑ:ns],v.
enjoin,命令，吩咐,[in'dʒɔin],v.
enlighten,启发，开导，教导，授予„知识,[in'laitn],v.
enlightening,有启迪作用的；使人领悟的,[in'laitniŋ],a.
enlist,(使)入伍从军，征募,[in'list],v.
enliven,使„更活跃,[in'laivən],v.
enmesh,通常被动)绊住，陷入网,[in'meʃ],v.
enmity,敌意，仇恨,['enmiti],n.
ennoble,授予爵位，使高贵,[i'nəubl],v.
