abandon,放弃；放纵,[ə'bændən],v.
abase,降低自己，贬抑，使卑下,[ə'beis],v.
abash,使害羞，使尴尬,[ə'bæʃ],v.
abate,减轻，减少,[ə'beit],v.
abbreviate,缩短；缩写,[ə'bri:vieit],v.
abdicate,退位，辞职，放弃,['æbdikeit],v.
abduct,绑架，拐走,[æb'dʌkt],v.
aberrant,越轨的；异常的,[æ'berənt],a.
aberration,离开正路，脱离常轨；变形,[ˌæbə'reiʃən],n.
abet,教唆，鼓励，帮助,[ə'bet],v.
abeyance,中止，搁置,[ə'beiəns],n.
abhor,憎恨，嫌恶,[əb'hɔ:],v.
abhorrent,可恨的，讨厌的,[əb'hɔrənt],a.
abide,容忍，忍受,[ə'baid],v.
abject,极可怜的;卑下的,['æbdʒekt],a.
abjure,发誓放弃,[əb'dʒuə],v.
ablution,(宗教的)净礼，沐浴,[ə'blu:ʃən],n.
abnegate,否认，放弃,['æbniɡeit],v.
abnegation,放弃; 自我牺牲,[ˌæbni'ɡeiʃən],n.
abolish,废止，废除(法律、制度、习俗等),[ə'bɔliʃ],v.
abolition,废除，革除,[æbə'liʃən],n.
abominate,痛恨；厌恶,[ə'bɔmineit],v.
aboriginal,原始居民，土著,[ˌæbə'ridʒənəl],n.
abortive,无结果的，失败的,[ə'bɔ:tiv],a.
abound,充满; 富于,[ə'baund],v.
aboveboard,光明正大的(地),[ə'bʌvˌbɔ:d],a.
abrade,磨损，磨小,[ə'breid],v.
abrasion,表面磨损,[ə'breiʒən],n.
abrasive,磨损的；生硬粗暴的,[ə'breisiv],a.
abreast,并列，并排,[ə'brest],adv.
abridge,删减；缩短,[ə'bridʒ],v.
abrogate,废止，废除,['æbrəuɡeit],v.
abrupt,突然的，意外的；唐突的,[ə'brʌpt],a
abscission,[医]切除，截去；[植]脱离,[æb'siʒən],n.
abscond,潜逃，逃亡,[əb'skɔnd],v.
absenteeism,旷课，旷工,[æbsən'ti:iz(ə)m],n.
absolute,绝对的，完全的; 无(条件)限制的,['æbsəlu:t],a.
absolve,赦免，免除,[əb'zɔlv],v.
absorb,吸收；同化；吸引„的注意,[əb'sɔ:b],v.
abstain,禁绝，放弃,[əb'stein],v.
abstemious,有节制的，节俭的(eating & drinking),[æb'sti:mjəs],a.
abstention,节制,[æb'stenʃən],n.
abstentious,节制的,[əb'stenʃəs],a.
abstinent,饮食有度的，有节制的，禁欲的,['æbstinənt],a.
abstract,抽象的,['æbstrækt],n.
abstruse,难懂的，深奥的,[æb'stru:s],a.
absurd,荒谬的，可笑的,[əb'sə:d],a.
abundance,充裕，多量,[ə'bʌndəns],n.
abundant,丰富的，盛产的,[ə'bʌndənt],a.
abuse,辱骂; 滥用,[ə'bju:z],v.
abusive,漫骂的；毁谤的；虐待的,[ə'bju:siv],a.
abut,接界，毗连,[ə'bʌt],v.
abysmal,极深的；糟透的,[ə'bizməl],a.
academic,学院的，学术的；理论的,[ˌækə'demik],a.
academician,院士；学会会员,[əˌkædə'miʃən],n.
acarpous,不结果实的,[ei'kɑ:pəs],a.
accede,同意,[æk'si:d],v.
accelerate,加速；促进,[æk'seləreit],v.
accentuate,重读；强调,[æk'sentjueit],v.
access,通路；途径,['ækses],n.
access,得到；使用,[access],v.
accessible,易达到的；易受影响的,[ək'sesəbl],a.
accessory,附属的，次要的,[æk'sesəri],a.
acclaim,欢呼，称赞,[ə'kleim],v.
acclimate,使服水土; 使适应,[ə'klaimit],v.
accolade,推崇；赞扬,['ækəleid],n.
accommodate,与„一致；提供食宿,[ə'kɔmədeit],v.
accommodating,乐于助人的,[ə'kɔmədeitiŋ],a.
accompany,伴随，陪伴,[ə'kʌmpəni],v.
accomplice,同谋者，帮凶,[ə'kɔmplis],n.
accomplish,完成，做成功,[ə'kɔmpliʃ],v.
accomplished,完成了的；有技巧的，有造诣的,[ə'kɔmpliʃt],a.
accord,同意；一致,[ə'kɔ:d],v.
accost,搭话,[ə'kɔst],v.
accountability,负有责任,[əˌkautə'biliti],n.
accrete,逐渐增长；添加生长；连生,[æ'kri:t],v.
accretion,自然的增加；增加物,[æ'kri:ʃən],n.
accrue,(利息等)增大；增多,[ə'kru:],v.
accumulate,积聚，积累(collect),[ə'kju:mjuleit],v.
accuracy,精确，准确,['ækjurəsi],n.
accurate,精确的，准确的,['ækjurit],a.
accuse,谴责，指责,[ə'kju:z],v.
acerbic,苦涩的；刻薄的,[ə'sə:bik],a.
acerbity,涩，酸，刻薄,[ə'sə:biti],n.
achromatic,非彩色的，无色的,[ˌækrəu'mætik],a.
acknowledge,承认；致谢,[ək'nɔlidʒ],v.
acme,顶点，极点,['ækmi],n.
acolyte,(教士的)助手，侍僧,['ækəlait],n.
acorn,橡子，橡果,['eikɔ:n],n.
acoustic,听觉的，有关声音的,[ə'ku:stik],a.
acquaint,使„熟知；通知,[ə'kweint],v.
acquaintance,熟知；熟人,[ə'kweintəns],n.
acquainted,对某事物熟悉的；对某人认识的,[ə'kweintid],a.
acquiesce,勉强同意，默许,[ˌækwi'es],v.
acquired,后天习得的,[ə'kwaiəd],a.
acquisitive,渴望得到的，贪婪的,[ə'kwizitiv],a.
acquit,宣告无罪；脱卸义务和责任；还清(债务),[ə'kwit],v.
acquittal,宣告无罪，开释,[ə'kwit(ə)l],n.
acrid,辛辣的，刻薄的,['ækrid],a.
acrimonious,尖刻的，严厉的,[ækri'məunjəs],a.
