bust,半身(雕)像,[bʌst],n.
bustle,喧闹，熙熙攘攘,['bʌsl],v.
butt,粗大的一端；烟蒂,[bʌt],v.
buttress,支持,['bʌtris],n.
buxom,体态丰满的,['bʌksəm],a.
byline,(列作者名字的)报刊文章首行,['bailain],n.
byproduct,副产品；副作用,['baiˌprɔdʌkt],n.
bystander,旁观者,['baistændə(r)],n.
Byzantine,像迷宫似的；难变更的,[bi'zæntain],a.
cabal,政治阴谋小集团,[kə'bæl],n.
cabinet,橱柜；内阁,['kæbinit],n.
cache,将„藏于,[kæʃ],n.
cachet,赞同的标志，优越的标志,['kæʃei],n.
cacophonous,发音不和谐的，不协调的,[kə'kɔfənəs],a.
cacophony,难听的声音,[kæ'kɔfəni],n.
cactus,仙人掌,['kæktəs],n.
cadaver,尸体,[kə'deivə],n.
cadence,抑扬顿挫；节奏，韵律,['keidəns],n.
cadet,军校或警官学校的学生,[kə'det],n.
cadge,乞讨；诈取，骗取,[kædʒ],v.
cajole,(以甜言蜜语)哄骗,[kə'dʒəul],v.
calamity,大灾祸，不幸之事,[kə'læmiti],n.
calcium,钙,['kælsiəm],n.
calculated,蓄意的,['kælkjuleitid],a.
calculating,深谋远虑的，精明的,['kælkjuleitiŋ],a.
calculus,微积分学；(医)结石,['kælkjuləs],n.
caldron,(煮汤用的)大锅,['kɔ:drən],n.
calibrate,量„口径；精确校准,['kælibreit],v.
calibre,(枪等)口径；(人或事)品德，才能,['kæləbə],n.
calipers,测径器，双脚规,['kælipəz],n.
calligraphy,书法,[kə'liɡrəfi],n.
callous,起老茧的，结硬块的；无情的,['kæləs],a.
callow,(鸟)未生羽毛的；(人)未成熟的,['kæləu],a.
callus,老茧，胼胝,['kæləs],n.
calorie,卡路里；卡(热量单位),['kæləri],n.
calumniate,诽谤，中伤,[kə'lʌmnieit],v.
calumny,诽谤，中伤,['kæləmni],n.
cameo,浮雕宝石；生动刻画；(演员)出演,['kæmiəu],n.
camouflage,掩饰，伪装,['kæmuflɑ:ʒ],n.
campaign,战役；竞选活动,[kæm'pein],n.
canard,谣言，假新闻,[kæ'nɑ:d],n.
canary,金丝雀；女歌星,[kə'neəri],n.
candid,率直的,['kændid],a.
candidacy,候选人的资格,['kændidəsi],n.
candidate,候选人；参加考试的人,['kændidit],n.
candor,坦白，率直,['kændə],n.
cane,拐杖,[kein],n.
canine,犬的，似犬的，犬科的,['keinain],a.
canker,溃疡病；祸害,['kæŋkə],n.
canny,精明仔细的,['kæni],a.
canon,真作ˌ圣典,['kænən],n.
canonical,（教会）符合规定的，被收入真经的,[kə'nɔnikəl],a.
canopy,蚊帐，华盖,['kænəpi],n.
canorous,音调优美的，响亮的,[kə'nɔ:rəs],a.
cant,使倾斜,[kænt],n.
cantankerous,脾气坏的，好争吵的,[kən'tæŋkərəs],a.
cantata,清唱剧，大合唱,[kæn'tɑ:tə],n.
canto,(长诗的)篇,['kæntəu],n.
canvas,画布；帆布,['kænvəs],n.
canvass,细查；拉选票,['kænvəs],v.
canyon,峡谷,['kænjən],n.
capacious,容量大的，宽敞的,[kə'peiʃəs],a.
cape,披肩，短斗篷；海角,[keip],n.
caper,雀跃，欢蹦,['keipə],v.
capillary,毛细血管,[kə'piləri],n.
capitalize,资本化，获利，利用,[kə'pitəlaiz],v.
capitation,人头税,[ˌkæpi'teiʃən],n.
capitulate,(有条件地)投降,[kə'pitjuleit],v.
caprice,怪想；变化无常，任性,[kə'pri:s],n.
capricious,怪想的；变化无常的，任性的,[kə'priʃəs],a.
capsize,使船翻；倾覆,[kæp'saiz],v.
capsule,荚；胶囊,['kæpsju:l],n.
caption,标题,['kæpʃən],n.
captious,吹毛求疵的,['kæpʃəs],a.
captivate,迷惑，吸引,['kæptiveit],v.
capture,战利品,['kæptʃə],v.
carafe,玻璃瓶,[kə'rɑ:f],n.
carapace,(蟹或龟等的)甲壳,['kærəpeis],n.
carat,克拉；(金子)开,['kærət],n.
carbohydrate,碳水化合物,['kɑ:bəu'haidreit],n.
carcinogen,致癌物,[kɑ:'sinədʒən],n.
cardinal,红衣主教,['kɑ:dinəl],a.
cardiologist,心脏病专家,[ˌkɑ:di'ɔlədʒist],n.
careen,(船)倾斜；使倾斜,[kə'ri:n],v.
caress,爱抚或抚摸某人,[kə'res],n.
careworn,受忧虑折磨的，饱经风霜的,['keəwɔ:n],a.
cargo,(船、飞机等装载的)货物,['kɑ:ɡəu],n.
caricature,讽刺画；滑稽模仿,[kærikə'tjuə],n.
carillon,编钟，钟琴,[kə'riljən],n.
carnage,大屠杀，残杀,['kɑ:nidʒ],n.
carnivorous,肉食动物的,[kɑ:'nivərəs],a.
carol,欢唱,['kærəl],n.
carouse,狂饮寻乐晚会,[kə'rauz],n.
carp,吹毛求疵,[kɑ:p],n.
carpenter,木匠,['kɑ:pintə],n.
carpentry,木工工作,['kɑ:pintri],n.
carrion,腐肉,['kæriən],n.
cartographer,绘制地图者,[kɑ:'tɔɡrəfə],n.
cartoon,漫画,[kɑ:'tu:n],n.
carve,雕刻；（把肉等）切成片,[kɑ:v],v.
