alacrity,乐意，欣然；敏捷，活泼,[ə'lækriti],n.
albeit,虽然，尽管,[ɔ:l'bi:it],conj.
albino,白化病者，白化变种,[æl'bi:nəu],n.
alchemy,炼金术,['ælkimi],n.
alcove,凹室,['ælkəuv],n.
alert,警报,[ə'lə:t],a.
alias,化名，别名,['eiliəs],n.
alibi,某人当时不在犯罪现场的申辩或证明,['ælibai],n.
alienate,疏远，离间某人,['eiljəneit],v.
align,将某物排列在一条直线上；与某人结盟,[ə'lain],v.
alimentary,饮食的，营养的,[ˌæli'mentəri],a.
alkali,碱,['ælkəlai],n.
allay,减轻，缓和,[ə'lei],v.
allege,(无证据)陈述，宣称,[ə'ledʒ],v.
allegiance,忠诚，拥护,[ə'li:dʒəns],n.
allegory,寓言,['æliɡəriˌ 'æliɡɔ:ri],n.
allergic,过敏的；对„讨厌的,[ə'lə:dʒik],a.
allergy,过敏症；厌恶,['ælədʒi],n.
alleviate,缓和，减轻,[ə'li:vieit],v.
alliterate,押头韵,[ə'litəreit],v.
allocate,配给，分配,['æləukeit],v.
allowance,津贴，补助；承认，允许,[ə'lauəns],n.
allude,间接提到，暗指,[ə'lju:d],v.
alluring,吸引人的，迷人的,[ə'ljuəriŋ],a.
allusion,暗示，间接提示,[ə'l(j)u:ʒən],n.
almond,杏树，杏仁,['ɑ:mənd],n.
alms,施舍物，救济品,[ɑ:mz],n.
aloft,在空中，在头顶上,[ə'lɔft],adv.
aloof,冷淡的，疏远的,[ə'lu:f],a.
alphabetical,按字母表顺序的,[ˌælfə'betikəl],a.
alter,改变，更改,['ɔ:ltə],v.
alternate,候选人，替代性选择,[ɔ:l'tə:nitˌ 'ɔltə:ˌneit],a.
altruism,利他主义；无私,['æltruizəm],n.
altruistic,无私的，为他人着想的,[ˌæltru'istik],a.
aluminium,铝,[ˌælju:'minjəm],n.
amalgam,混合物,[ə'mælɡəm],n.
amalgamate,合并；混合,[ə'mælɡəmeit],v.
amass,积聚,[ə'mæs],v.
amateur,业余爱好者,['æmətə(:)],n.
amateurish,业余爱好的，不熟练的,[ˌæmə'tə:riʃ],a.
ambidextrous,十分灵巧的,['æmbi'dekstrəs],a.
ambience,环境，气氛,['æmbiəns],n.
ambiguous,含糊的,[æm'biɡjuəs],a.
ambivalence,矛盾心理,[æm'bivələns],n.
ambivalent,(对人或物)有矛盾看法的,[æm'bivələnt],a.
amble,漫步，缓行,['æmbl],n.
ambrosial,芬香的，特别美味的,[æm'brəuzjəl],a.
ambulatory,(适宜于)步行的,['æmbjulətəri],a.
ambush,埋伏；伏击,['æmbuʃ],v.
ameliorate,改善，改良,[ə'mi:ljəreit],v.
amenable,愿顺从的，通情达理的,[ə'mi:nəbl],a.
amend,修正，(通常向更好的方向)变化,[ə'mend],v.
amendment,改正，修正；[法]修正案,[ə'mendmənt],n.
amenity,礼仪；使人感到舒适的事物,[ə'mi:niti],n.
amethyst,紫水晶,['æməθist],n.
amiable,（人自身性格）和蔼的，亲切的,['eimjəbl],a.
amicable,（对外界）友好的,['æmikəbl],a.
amiss,有毛病地，出差错地,[ə'mis],adv.
amity,(人或国之间的)友好关系,['æməti],n.
amnesia,健忘症,[æm'ni:zjə],n.
amnesty,大赦，特赦,['æmnesti],n.
amoral,与道德无关的,[ei'mɔrəl],a.
amorphous,无定形的,[ə'mɔ:fəs],a.
amortize,分期偿还,[ə'mɔ:taiz],v.
amphibian,两栖动物；水陆两用飞行器,[æm'fibiən],n.
ample,富足的；充足的,['æmpl],a.
amplify,放大；详述,['æmplifai],v.
amplitude,广大，广阔,['æmplitju:d],n.
amputate,截肢,['æmpjuˌteit],v.
amulet,护身符,['æmjulit],n.
amuse,使愉快，逗某人笑,[ə'mju:z],v.
anachronistic,年代出错的,[əˌnækrə'nistik],a.
anaerobic,厌氧的,[ˌæneiə'rəubik],a.
anagram,变形词,['ænəɡræm],n.
analgesia,无痛觉，痛觉丧失,[ˌænæl'dʒi:zjə],n.
analgesic,止痛的,[ænæl'dʒi:sik],n.
analogous,类似的,[ə'næləɡəs],a.
analogy,相似；类比,[ə'nælədʒi],n.
analyze,分析，分解,['ænəlaiz],v.
anarchist,无政府主义者,['ænəkist],n.
anarchy,无政府;政治上的混乱,['ænəki],n.
anathema,被诅咒的人；宗教意义的诅咒,[ə'næθimə],n.
anatomical,解剖学的,[ˌænə'tɔmikəl],a.
ancestor,祖先，祖宗,['ænsistə],n.
ancestry,家系,['ænsistriˌ 'ænsestri],n.
anchor,锚,['æŋkə],v.
ancillary,助手,[æn'siləri],a.
anecdote,短故事；轶事,['ænikdəut],n.
anemia,贫血，贫血症,[ə'ni:miə],n.
anemic,贫血的，患贫血症的,[ə'ni:mik],a.
anesthetic,麻醉的,[ˌænis'θetik],n.
anguish,极大痛苦,['æŋɡwiʃ],n.
angular,有角的；(指人)瘦削的,['æŋɡjulə],a.
anhydrous,无水的,[æn'haidrəs],a.
animadvert,苛责，非难,[ˌænimæd'və:t],v.
animate,赋予生命,['ænimitˌ 'ænimeit],a.
animated,活泼的，生动的,['ænimeitid],a.
animation,活泼，有生气；卡通制作,[ˌæni'meiʃən],n.
animosity,憎恶，仇恨,[ˌæni'mɔsiti],n.
animus,敌意，憎恨,['æniməs],n.
annals,编年史,['ænəlz],n.
annex,附件,['æneks],n.
annexation,并吞，合并,[ˌænek'seiʃən],n.
annihilate,消灭,[ə'naiəlet],v.
annotate,注解,['ænəuteit],v.
announce,宣布，发表；通报„的到来,[ə'nauns],v.
annoy,惹恼；打搅，骚扰,[ə'nɔi],v.
annul,宣告无效；取消,[ə'nʌl],v.
anodyne,止痛药,['ænəudain],n.
anomalous,反常的；不规则的,[ə'nɔmələs],a.
anomaly,异常，反常,[ə'nɔməli],n.
anonymity,无名，匿名,[ˌænə'nimiti],n.
anonymous,匿名的,[ə'nɔniməs],a.
anorexia,厌食症,[ˌænə(u)'reksiə],n.
antagonism,反抗，敌意,[æn'tæɡənizəm],n.
antagonize,使对抗；与„对抗,[æn'tæɡənaiz],v.
Antarctic,南极的,[æn'tɑ:ktik],a.
antecedence,居先，优先,[ænti'si:dəns],n.
antecedent,先行的,[ˌænti'si:dənt],n.
antedate,(在信、文件上)写上较早日期；早于,['æntiˌdeit],v.
antediluvian,史前的；陈旧的,[ˌæntidi'lu:viən],a.
antenna,触角；天线,[æn'tenə],n.
anterior,较早的，以前的,[æn'tiəriə],a.
anthem,圣歌；赞美歌，国歌,['ænθəm],n.
anthology,诗集，文选,[æn'θɔlədʒi],n.
anthropoid,类人猿,['ænθrəpɔid],a.
anthropologist,人类学家,[ˌænθrə'pɔlədʒist],n.
antibiotic,抗菌的,[ˌæntibai'ɔtik],n.
antibody,抗体(身体中的抗病物质),['æntiˌbɔdi],n.
antic,古怪的,['æntik],a.
anticipate,预期，期待,[æn'tisipeit],v.
anticipatory,预想的，预期的,[æn'tisipeitəri],a.
anticlimax,令人扫兴的结局;（演讲）突降法,[ˌænti'klaimæks],n.
antidote,解毒药,['æntidəut],n.
antihistamine,(治疗过敏的)抗组胺剂,[ˌænti'histəmi(:)n],n.
antipathy,反感，厌恶,[æn'tipəθi],n.
antiquated,陈旧的，过时的,['æntikweitid],a.
antique,古物，古董,[æn'ti:k],a.
antiquity,古；古人；古迹,[æn'tikwiti],n.
antiseptic,防腐的,[ˌænti'septik],n.
antithesis,对立；相对,[æn'tiθisis],n.
anvil,铁砧,['ænvil],n.
aorta,主动脉,[ei'ɔ:tə],n.
aperture,孔隙，窄的缺口,['æpətjuə],n.
apex,顶点，最高点,['eipeks],n.
aphorism,格言,['æfərizm],n.
apiary,养蜂场，蜂房,['eipjəri],n.
aplomb,沉着，镇静,['æplɔ:ŋ],n.
apocalyptic,预示世界末日的；启示的,[əpɔkə'liptik],a.
apocrypha,伪经，伪书,[ə'pɔkrifə],n.
apocryphal,假冒的，虚假的,[ə'pɔkrif(ə)l],a.
apogee,远地点,['æpəudʒi:],n.
apologize,道歉；辩解,[ə'pɔlədʒaiz],v.
apoplectic,中风的；愤怒的,[ˌæpəu'plektik],a.
apostasy,背教，脱党,[ə'pɔstəsi],n.
apostate,背教者；变节者,[ə'pɔstit],n.
apostrophe,书写中撇号(’)(表示省略或所有格),[ə'pɔstrəfi],n.
apothecary,药剂师,[ə'pɔθikəri],n.
apothegm,格言，警句,['æpəuθem],n.
apotheosis,神化; 典范,[əˌpɔθi'əusis],n.
appall,使惊骇，使恐怖,[ə'pɔ:l],v.
apparatus,仪器，设备,[ˌæpə'reitəs],n.
apparel,(精致的)衣服,[ə'pærəl],n.
apparition,幽灵，神奇的现象,[ˌæpə'riʃən],n.
appeal,恳求；吸引；上诉,[ə'pi:l],v.
appease,使平静，安抚,[ə'pi:z],v.
appellation,名称，称呼,[ˌæpe'leiʃən],n.
appendage,附加物,[ə'pendidʒ],n.
appetite,欲望，食欲，爱好,['æpitait],n.
