opus,巨著；(尤指)音乐作品,['əupəsˌ 'ɔpəs],n.
oracle,代神发布神谕的人,['ɔrəkl],n.
oracular,神谕的；意义模糊的,[ɔ'rækjulə],a.
oration,正式演说，演讲,[ə'reiʃən],n.
oratorio,清唱剧(没有舞台行动、道具的戏剧),[ˌɔrə'tɔriəu],n.
oratory,演讲术,['ɔrətəri],n.
orchard,果园,['ɔ:tʃəd],n.
orchestra,管弦乐队,['ɔ:kistrə],n.
orchid,兰花；称赞,['ɔ:kid],n.
ordain,任命(神职)；颁发命令,[ɔ:'dein],v.
ordeal,严峻考验，痛苦经验,[ɔ:'di:l],n.
ordinance,法令，条例,['ɔ:dinəns],n.
ordnance,大炮；军械，军用器材,['ɔ:dnəns],n.
ore,矿，矿石,[ɔ:(r)],n.
organism,生物；有机体,['ɔ:ɡənizəm],n.
orient,确定方向；使熟悉情况,['ɔ:riənt],a.
orifice,小开口，小孔,['ɔrifis],n.
original,最初的，原始的；有创意的,[ə'ridʒənəl],a.
originality,创造性，独特性,[ˌəridʒi'næliti],n.
ornate,(贬)华美的；充满装饰的，重度装饰的,[ɔ:'neit],a.
ornery,顽固的，爱争吵的,['ɔ:nəri],a.
ornithologist,鸟类学家，鸟类学者,[ˌɔ:ni'θɔlədʒist],n.
ornithology,鸟类学,[ˌɔ:ni'θɔlədʒi],n.
orotund,(声音)洪亮的；夸张的,['ɔ(:)rəutʌnd],a.
orthodontics,畸齿矫正学,[ˌɔ:θəu'dɔntiks],n.
orthodox,正统的,['ɔ:θədɔks],a.
oscillate,摆动；(思想、想法、感情)摇摆不定,['ɔsileit],v.
osmosis,渗透；(思想、观念)潜移默化,[ɔz'məusis],n.
osseous,骨的，多骨的,['ɔsiəs],a.
ossify,硬化，骨化；（贬）使(传统)僵化,['ɔsifai],v.
ostensible,表面上的,[ɔs'tensəbl],a.
ostentation,夸示，炫耀,[ˌɔsten'teiʃən],n.
ostracism,放逐，排斥(出某集团),['ɔstrəsizəm],n.
ostracize,放逐，排斥(出某集团),['ɔstrəsaiz],v.
ostrich,鸵鸟；不接受不利现实的人,['ɔstritʃ],n.
other-directed,受人支配的,['ʌðədi'rektid],a.
otiose,不必要的，多余的,['əuʃiəus],a.
otter,水獭,['ɔtə],n.
oust,驱逐；把„赶走,[aust],v.
outfox,以机智胜过,[aut'fɔks],v.
outgoing,友善的；即将离开的；即将离职的,['autɡəuiŋ],a.
outgrowth,自然结果；(某物上的)生长物,['autɡrəuθ],n.
outlandish,古怪的,[aut'lændiʃ],a.
outlet,出口,['autlet],n.
outline,轮廓；梗概，要点，大纲,['autlain],n.
outmaneuver,以策略制胜,[autmə'nu:və(r)],v.
outmoded,不再流行的,[aut'məudid],a.
outrage,暴行,['autreidʒ],n.
outset,开始，开头,['autset],n.
outshine,比„更好，比„更出色,[aut'ʃain],v.
outskirts,郊区，郊外,['autskə:ts],n.
outspoken,直言不讳的,[aut'spəukən],a.
outstrip,超过；(赛跑中)跑过，超过,[aut'strip],v.
outwit,以机智胜过,[aut'wit],v.
ovation,热烈的欢迎、鼓掌,[əu'veiʃən],n.
overbearing,专横的，独断的,[ˌəuvə'beəriŋ],a.
overdose,(药物)过大的剂量,['əuvədəus],n.
overdue,过期未付的；逾期的,['əuvə'dju:],a.
overexposure,过分暴露，(照相)暴光过度,['əuvəriks'pəuʒə],n.
overflow,溢出；充满，洋溢,['əuvə'fləu],v.
overhaul,彻底检查；大修,[ˌəuvə'hɔ:l],v.
overlap,(部分地)重叠；(部分地)巧合,['əuvə'læp],v.
overlook,忽视；俯视，从上往下看,[ˌəuvə'luk],v.
overpowering,压倒性的，不可抗拒的,[əuvə'pauriŋ],a.
overreach,做事过头(而失败),[ˌəuvə'ri:tʃ],v.
override,不理会；蹂躏，践踏,[ˌəuvə'raid],v.
overriding,最主要的，优先的，首要的,[ˌəuvə'raidiŋ],a.
overrule,(高位的人)否决(低位的人或事),[ˌəuvə'ru:l],v.
oversee,监督,['əuvə'si:],v.
overshadow,遮蔽；使失色，使相形见绌,[ˌəuvə'ʃædəu],v.
oversight,疏忽，失察，勘漏,['əuvəsait],n.
overstate,夸张，对„言过其实,['əuvə'steit],v.
overt,公开的，非秘密的,['əuvə:t],a.
overthrow,推翻；终止,[ˌəuvə'θrəu],v.
overture,前奏曲，序曲,['əuvətjuə],n.
overturn,翻倒；推翻，使垮台(尤指政府),[ˌəuvə'tə:n],v.
overweening,自负的，过于自信的,[ˌəuvə'wi:niŋ],a.
overwhelm,泛滥；压倒,['əuvə'welm],v.
overwrought,紧张过度的,['əuvə'rɔ:t],a.
owl,猫头鹰,[aul],n.
oxidize,氧化，生锈,['ɔksiˌdaiz],v.
pacifist,和平主义者，反战主义者,['pæsifist],n.
pacify,使安静，抚慰,['pæsifai],v.
pack,狼群；(一起群居、捕猎的)一群动物,[pæk],n.
packed,充满人的，拥挤的,[pækt],a.
pact,协定，条约,[pækt],n.
padding,衬垫，填料,['pædiŋ],n.
paean,赞美歌，颂歌,['pi:ən],n.
pagan,没有宗教信仰的人；异教徒(指不信犹太教、基督教、伊斯兰教恶人),['peiɡən],n.
pageant,壮观的游行；露天历史剧,['pædʒənt],n.
painkiller,止痛药,['peinˌkilə(r)],n.
painstaking,煞费苦心的，辛苦的,['peinsteikiŋ],a.
palate,上腭；口味，味觉；品位，爱好,['pælit],n.
palatial,宫殿般的；宏伟的,[pə'leiʃəl],a.
palaver,空谈；奉承,[pə'lɑ:və],v.
paleolithic,旧石器时代的,[ˌpæliəu'liθik],a.
paleontology,古生物学,[ˌpæliɔn'tɔlədʒi],n.
palette,调色板，颜料配置,['pælit],n.
palings,篱笆，木栅栏,['peiliŋz],n.
pall,（因过多或过久而）令人发腻，失去吸引力,[pɔ:l],v.
