asymmetric,不对称的,[æsi'metrik],a.
atheism,无神论，不信神,['eiθiizəm],n.
athletics,运动，体育,[æθ'letiks],n.
atonal,(音乐)无调的,[ei'təunl],a.
atone,赎罪，补偿,[ə'təun],v.
atrocious,残忍的，凶恶的,[ə'trəuʃəs],a.
atrocity,残暴，暴行,[ə'trɔsiti],n.
atrophy,萎缩，衰退,['ætrəfi],n.
attach,将某物系在(另一物)上,[ə'tætʃ],v.
attain,达到，实现,[ə'tein],v.
attainment,成就,[ə'teinmənt],n.
attenuate,变薄；减弱,[ə'tenjueit],v.
attest,证明,[ə'test],(to)v.
attic,阁楼，顶楼,['ætik],n.
attire,好衣服,[ə'taiə],v.
attorney,律师,[ə'tə:ni],n.
attribute,把„归于,[ə'tribju(:)t],n.
attrition,摩擦，磨损,[ə'triʃən],n.
attune,使调和,[ə'tju:n],(to)v.
auction,拍卖,['ɔ:kʃən],n.
audacious,大胆的；愚勇的,[ɔ:'deiʃəs],a.
audible,听得见的,['ɔ:dəbl],a.
audience,听众，观众；读者,['ɔ:djəns],n.
audit,审计，核对；旁听,['ɔ:dit],v.
auditorium,礼堂；观众席,[ˌɔ:di'tɔ:riəm],n.
auger,螺丝钻，钻孔机,['ɔɡə],n.
augment,增大，增值,[ɔ:ɡ'ment],v.
augmentation,增加,[ˌɔ:ɡmen'teiʃən],n.
augur,占卜,['ɔ:ɡə],n.
augury,预言，征兆，占卜,['ɔ:ɡjuri],n.
august,威严的，高贵的,[ɔ:'ɡʌst],a.
aureole,日冕，光轮,['ɔ:riəl],n.
auricular,耳的,[ɔ:'rikjulə],a.
auspice,预兆，吉兆；赞助，支持,['ɔ:spis],n.
auspices,资助，赞助,['ɔ:spisiz],n.
auspicious,幸运的；吉兆的,[ɔ:s'piʃəs],a.
austere,朴素的,[ɔs'tiə],a.
austerity,朴素，艰苦,[ɔs'teriti],n.
authentic,真正的；法律证实的,[ɔ:'θentik],a.
authenticity,确实性，真实性,[ˌɔ:θen'tisiti],n.
authoritarian,独裁主义者；极权主义者,[ɔ:ˌθɔri'teəriən],n.
authorization,授权，认可,[ˌɔ:θərai'zeiʃən],n.
autobiography,自传,[ˌɔ:təbai'ɔɡrəfi],n.
autocracy,独裁政府,[ɔ:'tɔkrəsi],n.
autocrat,独裁者,['ɔ:təukræt],n.
automation,自动装置,[ɔ:tə'meiʃən],n.
autonomous,自治的,[ɔ:'tɔnəməs],a.
autonomy,自治，独立,[ɔ:'tɔnəmi],n.
auxiliary,辅助的，协助的,[ɔ:ɡ'ziljəri],a.
available,可用的，可得到的,[ə'veiləbl],a.
avalanche,雪崩,['ævəˌlɑ:nʃ],n.
avant-garde,(艺术)先锋派,[ævəŋ'ɡɑ:d],n.
avarice,贪财，贪婪,['ævəris],n.
avaricious,贪婪的，贪心的,[ˌævə'riʃəs],a.
avenge,为„复仇，为„报仇,[ə'vendʒ],v.
aver,极力声明；断言；确证,[ə'və:],v.
averse,不愿的;反对的,[ə'və:s],a.
aversion,嫌恶，憎恨,[ə'və:ʃən],n.
avert,避免，防止；避开,[ə'və:t],v.
aviary,大鸟笼，鸟舍,['eivjəri],n.
avid,渴望的；热心的,['ævid],a.
avocation,副业；嗜好,[ævə'keiʃ(ə)n],n.
avoid,避开，躲避,[ə'vɔid],v.
avow,承认；公开宣称,[ə'vau],v.
avowal,声明,[ə'vauəl],n.
avuncular,伯(叔)父的,[ə'vʌŋkjulə],a.
awe,敬畏,[ɔ:],n.
awe-inspiring,令人敬畏的,[ɔ:in'spaiəriŋ],a.
awkward,笨拙的；难用的；不便的,['ɔ:kwəd],a.
awl,(钻皮革的)尖钻,[ɔ:l],n.
awning,遮阳蓬，雨蓬,['ɔ:niŋ],n.
awry,扭曲的，走样的,[ə'rai],a.
axiom,公理；定理,['æksiəm],n.
axis,轴(常为虚构之线，如地球轴),['æksis],n.
axle,轮轴(连接两个车轮的轴),['æksl],n.
azure,蔚蓝的,['æʒə],n.
babble,胡言乱语；牙牙学语；喋喋不休,['bæbl],v.
bacchanal,(行为放纵的)狂欢会,['bækənl],n.
backdrop,(事情的)背景；背景幕布,['bækdrɔp],n.
backhanded,间接的；反手击球的,[bæk'hændid],a.
backset,倒退,['bækset],n.
backslide,故态复萌,['bækslaid],v.
backwater,死水；闭塞地区,['bækwɔ:tə(r)],n.
bacteria,细菌，培养基,[bæk'tiəriə],n.
bacterium,细菌,[bæk'tiəriəm],n.
badge,徽章(如校徽等),[bædʒ],n.
badger,一再烦扰，一再要求,['bædʒə],n.
badinage,开玩笑，打趣,['bædinɑ:ʒ],n.
baffle,使困惑，难倒,['bæfl],v.
bail,保释,[beil],n.
bait,逗弄；激怒,[beit],n.
bale,大包裹；灾祸，不幸,[beil],n.
baleful,有害的，恶意的,['beilful],a.
balk,妨碍；(因困难等)不愿前进或从事某事,[bɔ:lk],n.
balky,停止不前的；倔强的,['bɔ:ki],a.
ballad,歌谣，小曲,['bæləd],n.
ballast,(船等)压舱物,['bæləst],n.
ballerina,芭蕾舞女演员,[ˌbælə'ri:nə],n.
balloon,快速增加,[bə'lu:n],n.
ballot,投票,['bælət],n.
