flaccid,松弛的；软弱的,['flæksid],a.
flag,减弱，衰退；（植物）枯萎,[flæɡ],v.
flagellate,鞭打，鞭笞,['flædʒeleit],v.
flagging,下垂的；衰弱的,['flæɡiŋ],a.
flaggy,枯萎的；松软无力的,['flæɡi],a.
flagrant,臭的，恶名昭彰的,['fleiɡrənt],a.
flail,（用连枷）打，打击,[fleil],n.
flair,天赋，本领，才华,[fleə],n.
flak,高射炮；指责,[flæk],n.
flamboyant,艳丽的；(性格)炫耀的，奢华的,[flæm'bɔiənt],a.
flammable,易燃的,['flæməbl],a.
flange,(火车车轮的)凸缘，轮缘,[flændʒ],n.
flannel,法兰绒(一种布),['flænl],n.
flare,(火焰)摇曳，闪耀,[fleə],n.
flask,烧瓶，细颈瓶,[flɑ:sk],n.
flatcar,平台型铁路货车,['flætkɑ:(r)],n.
flatten,变平；彻底打败某人,['flætn],v.
flatter,恭维，奉承,['flætə],v.
flatulence,肠胃气胀,['faiəbrænd],n.
flatulent,自负的，浮夸的,['flætjulənt],a.
flaunt,（贬义）炫耀，张扬,[flɔ:nt],v.
flaunty,炫耀的，张扬的,[flɔ:nti],a.
flavoring,香料，调味品,['fleivəriŋ],n.
flaw,生裂缝；有瑕疵,[flɔ:],n.
flax,亚麻,[flæks],n.
flay,剥皮；诈取；严厉指责,[flei],v.
fleck,斑点；微粒,[flek],n.
fledge,小鸟长飞羽，变得羽毛丰满,[fledʒ],v.
fledgling,正在学习飞行的幼鸟；无经验的人,['fledʒliŋ],n.
fleece,骗取,[fli:s],n.
fleet,消磨；掠过,[fli:t],a.
fleeting,短暂的，飞逝的,['fli:tiŋ],a.
flexible,易弯曲的；灵活的,['fleksəbl],a.
flick,轻打，轻弹,[flik],v.
flicker,闪烁，摇曳,['flikə],v.
flight,飞行，飞翔；逃跑,[flait],n.
flighty,轻浮的；反复无常的,['flaiti],a.
flimflam,欺骗；胡言乱语,['flimflæm],n.
flimsy,轻而薄的；不结实的，易坏的,['flimzi],a.
flinch,畏缩，退缩,[flinʃ],v.
flint,打火石，燧石,[flint],n.
flip,无礼的,[flip],v.
flippant,无礼的；轻浮的、不严肃的,['flipənt],a.
flirt,挑逗，调情,[flə:t],v.
flit,掠过，迅速飞过,[flit],v.
flock,羊群；鸟群,[flɔk],n.
floodgate,(水闸的)闸门,['flʌdɡeit],n.
floppy,松软的；衰弱的,['flɔpi],a.
flora,(某地区或时代的)植物群,['flɔ:rə],n.
florescence,繁花时期,[flɔ:'resns],n.
florid,华丽的；(脸)红润的,['flɔrid],a.
flossy,华丽的，时髦的；丝绵的，柔软的,['flɔsi],a.
flounder,比目鱼,['flaundə],v.
flourish,昌盛，兴旺；活跃而有影响,['flʌriʃ],v.
flout,蔑视，违抗,[flaut],v.
fluctuate,波动；变化,['flʌktjueit],v.
fluffy,有绒毛的；空洞的,['flʌfi],a.
fluke,侥幸；意想不到的事,[flu:k],n.
flummox,使混乱；背诵出错；失败,['flʌməks],v.
flunk,考试不及格,[flʌŋk],v.
fluorescent,萤光的，发光的,[fluə'resənt],a.
flush,脸红；奔流；冲洗,[flʌʃ],n.
flustered,慌张的,['flʌstəd],a.
flutter,拍翅,['flʌtə],v.
fluvial,河流的，生长在河中的,['flu:viəl],a.
flux,不断的变动；动荡不定,[flʌks],n.
fodder,草料,['fɔdə],n.
foible,小缺点，小毛病,['fɔibl],n.
foil,阻止，挫败,[fɔil],n.
fold,折叠,[fəuld],n.
folder,文件夹，纸夹,['fəuldə],n.
foliage,叶子(总称),['fəuliidʒ],n.
folklore,民间传说；民俗学,['fəuklɔ:],n.
folksy,有民间风味的；亲切的，友好的,['fəuksi],a.
folly,愚蠢；愚蠢的行为，思想或做法,['fɔli],n.
foment,煽动，助长(坏事),[fəu'ment],v.
fondle,抚弄，抚摸,['fɔnd(ə)l],v.
foodstuff,食料，食品,['fu:dstʌf],n.
foolproof,容易懂的，简易而不会误用的,['fu:lpru:f],a.
foothold,立足点，根据地,['futhəuld],n.
footle,胡闹；浪费(时间),['fu:tl],v.
fop,(喜好精致服装的)花花公子,[fɔp],n.
foppish,浮华的，俗丽的,['fɔpiʃ],a.
forage,搜寻，翻寻(尤指食物),['fɔridʒ],n.
forager,为动物寻找饲料的人；粮草征发员；成散开横队的骑兵,['fɔridʒə],n.
foray,突袭，偷袭,['fɔrei],n.
forbearance,自制，忍耐,[fɔ:'beərəns],n.
forbid,不许，禁止；妨碍，阻止,[fə'bid],v.
forbidding,(表情)冷峻的；形势险恶的,[fə'bidiŋ],a.
ford,涉水,[fɔ:d],n.
forebear,祖宗，祖先,['fɔ:beə],n.
forebode,不祥预感，凶兆,[fɔ:'bəud],v.
forecast,预测,['fɔ:kɑ:st],v.
foreclose,排除；取消抵押品的赎回权,[fɔ:'kləuz],v.
foreknowledge,（知识）预知,[fɔ:'nɔlidʒ],n.
forensic,法庭的，辩论的,[fə'rensik],a.
foreordain,预先注定,[ˌfɔ:rɔ:'dein],v.
forerunner,预兆，前兆；先驱,['fɔ:ˌrʌnə],n.
foreshadow,预示,[fɔ:'ʃædəu],v.
foresight,远见，深谋远虑,['fɔ:sait],n.
