sow,播种,[sau],n.
spacious,广阔的，宽敞的,['speiʃəs],a.
spackle,填泥料(用以填塞裂缝和洞穴),['spækl],n.
span,跨度；两个界限间的距离,[spæn],n.
spangle,闪光,['spæŋɡl],n.
spank,打，拍打(在屁股上),[spæŋk],v.
sparing,节俭的,['speəriŋ],a.
spark,火花，火星,[spɑ:k],n.
sparring,拳击，争斗,['spɑ:riŋ],n.
sparse,稀少的，贫乏的,[spɑ:s],a.
spartan,简朴的；刻苦的,['spɑ:tən],a.
spasmodic,痉挛的；间歇性的,[spæz'mɔdik],a.
spat,口角，小争论,[spæt],n.
spate,大批，大量；(水)泛滥,[speit],n.
spatial,有关空间的，在空间的,['speiʃəl],a.
spatter,喷洒,['spætə],v.
spatula,(调拌等用的)抹刀，铲子,['spætjulə],n.
spawn,大量生产；产卵,[spɔ:n],n.
spear,(用矛)刺戳,[spiə],n.
specialize,专门研究,['speʃəlaiz],v.
specialized,专门的,['speʃəlaizd],a.
specifics,细小问题，细节,[spi'sifiks],n.
specimen,范例，样品，标本,['spesimən],n.
specious,似是而非的；华而不实的,['spi:ʃəs],a.
speck,小斑点，小污点；少量,[spek],n.
spectacular,壮观的，引人入胜的,[spek'tækjulə],a.
spectator,观众，观看者,[spek'teitə],n.
specter,鬼魂，幽灵；(缠绕心头的)恐惧,['spektə],n.
spectral,幽灵的,['spektrəl],a.
spectrum,光谱；范围,['spektrəm],n.
speculate,沉思，思索；投机，做投机买卖,['spekjuˌleit],v.
speculative,投机的；推理的，思索的,['spekjulətiv],a.
speleology,洞窟学,[ˌspili'ɔlədʒi],n.
spell,连续的一段时间；拼写；咒语,[spel],n.
spendthrift,挥金如土的(人),['spendˌθrift],adj.
spew,呕吐；大量喷出,[spju:],v.
spike,长钉，大钉,[spaik],n.
spike,钉牢；扣球,[spaik],v.
spin,旋转,[spin],v.
spindly,细长的，纤弱的,['spindli],a.
spineless,(人)没骨气的，懦弱的；(动物)无脊椎的,['spainlis],a.
spiny,针状的；多刺的，棘手的,['spaini],a.
spire,(教堂)尖顶,['spaiə],n.
spiritual,精神的,['spiritjuəl],a.
spite,怨恨，恶意,[spait],n.
splashy,溅水的；炫耀显眼的,['splæʃi],a.
spleen,怨怒，怒气；脾脏,[spli:n],n.
splendor,壮丽；辉煌,['splendə],n.
splice,接合，衔接(绳子，胶卷等),[splais],v.
splint,(固定断骨的)夹板，托板,[splint],n.
split,分裂，裂开,[split],n.
splurge,炫耀，摆阔；挥霍,[splə:dʒ],n.
spoil,损坏，破坏；溺爱(尤指儿童),[spɔil],v.
spoilsport,破坏他人兴致的人,['spɔilspɔ:t],n.
spoke,(车轮上)辐条,[spəuk],n.
spongy,像海绵的；不坚实的,['spʌndʒi],a.
spontaneity,自然，自发,[ˌspɔntə'ni:iti],n.
spontaneous,自发的；自然的,[spɔn'teinjəs],a.
spoof,揶揄，嘲讽，进行滑稽模仿以戏弄,[spu:f],n.
spool,(缠录音带等的)卷盘(轴),[spu:l],n.
spoor,(野兽的)足迹，臭迹,[spuə],n.
sporadic,不定时发生的,[spə'rædik],a.
sport,炫耀，卖弄,[spɔ:t],v.
sportive,嬉戏的，欢闹的,['spɔ:tiv],a.
spout,喷出；滔滔不绝地讲,[spaut],v.
sprain,扭伤,[sprein],v.
sprawl,伸展手脚而卧,[sprɔ:l],v.
sprawling,植物不规则地生长的，(城市建筑物)无计划地扩展的,['sprɔ:liŋ],a.
sprig,嫩枝，小枝,[spriɡ],n.
sprightly,愉快的，活泼的，精力充沛的,['spraitli],a.
sprint,短距离全速奔跑,[sprint],v.
sprout,嫩芽,[spraut],v.
spruce,整洁的,[spru:s],n.
spunk,勇气，胆量,[spʌŋk],n.
spur,刺激，激励；用马刺刺马,[spə:],v.
spurious,假的；伪造的,['spjuəriəs],a.
spurn,拒绝，摈弃,[spə:n],n.
squab,刚孵出的，羽毛未丰的,[skwɔb],a.
squabble,大声争吵(尤指为琐事),['skwɔbl],n.
squalid,污秽的，肮脏的,['skwɔlid],a.
squall,短暂、突然且猛烈的风暴；短暂的骚动,[skwɔ:l],n.
squalor,不洁，污秽,['skwɔlə],n.
squander,浪费，挥霍,['skwɔndə],v.
square,使一致，使符合；结清，结账,[skweə],v.
squash,南瓜,[skwɔʃ],v.
squat,(贬)矮胖的,[skwɔt],v.
squeamish,易受惊的；易恶心的,['skwi:miʃ],a.
squeeze,压榨，紧握,[skwi:z],v.
squelch,压制，镇压,[skweltʃ],v.
squint,斜视；眯眼看,[skwint],v.
squirrel,松鼠,['skwirəl],n.
squirt,喷，射,[skwə:t],v.
stab,刺伤，戳,[stæb],v.
staccato,(音乐)断音的，不连贯的,[stə'kɑ:təu],a.
stagger,蹒跚，摇晃,['stæɡə],v.
stagnant,停滞的，不发展的，不景气的,['stæɡnənt],a.
stagy,不自然的，演戏一般的,['steidʒi],a.
staid,稳重的，沉着的,[steid],a.
stain,玷污(某人名声)；染色,[stein],v.
stake,柱桩；赌注,[steik],n.
