jeopardy,危险,['dʒepədi],n.
jerk,突然猛拉,[dʒə:k],n.
jest,说笑，玩笑,[dʒest],v.
jesting,滑稽的；爱开玩笑的,['dʒestiŋ],a.
jettison,抛弃的货物,['dʒetisn],v.
jettison,抛弃,['dʒetisən],n.
jibe,与„一致，符合；嘲笑,[dʒaib],v.
jigsaw puzzle,拼图游戏,['dʒiɡsɔ: 'pʌzl],n.
jingoism,沙文主义；侵略主义,['dʒiŋɡəuiz(ə)m],n.
jitters,紧张不安,['dʒitəs],v.
jockey,用计谋获取,['dʒɔki],n.
jocular,滑稽的，诙谐的；嬉戏的,['dʒɔkjulə],a.
jocund,快乐的，高兴的,['dʒɔkənd],a.
jog,慢而平静地前进，慢跑,[dʒɔɡ],v.
jolly,欢乐的，快乐的,['dʒɔli],a.
jolt,震动，摇晃,[dʒəult],v.
josh,戏弄，戏耍(无恶意地),[dʒɔʃ],v.
jostle,推挤；挤开通路,['dʒɔsl],v.
jot,匆匆记下，摘要记录,[dʒɔt],v.
jounce,颠簸地移动,[dʒauns],v.
jovial,愉快的,['dʒəuviəl],a.
jubilant,喜悦的，欢呼的,['dʒu:bilənt],a.
jubilation,欢快，欢庆,[dʒu:bi'leiʃ(ə)n],n.
judicial,法庭的，法官的,[dʒu(:)'diʃəl],a.
judicious,有判断力的；明智的,[dʒu(:)'diʃəs],a.
judiciousness,明智,[dʒu(:)'diʃəsnis],n.
juggernaut,（贬）摧毁一切的强大力量,['dʒʌɡənɔ:t],n.
jumble,混杂，掺杂,['dʒʌmbl],v.
jumpy,紧张不安的，心惊肉跳的,['dʒʌmpi],a.
junction,交叉路口；连接,['dʒʌŋkʃən],n.
juncture,危机关头；结合处,['dʒʌŋktʃə],n.
jurisdiction,司法权，审判权，裁判权,[ˌdʒuəris'dikʃən],n.
jurisprudence,法律学，法学,[ˌdʒuəris'pru:dəns],n.
justifiable,有理由的，无可非议的,['dʒʌstiˌfaiəbl],a.
justification,正当理由，好的（正义的）原因；辨护,[ˌdʒʌstifi'keiʃ(ə)n],n.
justify,证明„是正当的,['dʒʌstifai],v.
juvenile,少年的，似少年的,['dʒu:vinail],a.
juxtapose,并排，并置,['dʒʌkstəpəuz],v.
kaleidoscope,万花筒；产生有趣的对称效果,[kə'laidəskəup],n.
kaleidoscopic,千变万化的,[kəˌlaidə'skɔpik],a.
kangaroo,袋鼠,[ˌkæŋɡə'ru:],n.
ken,视野范围；知识范围,[ken],n.
kennel,狗舍，狗窝,['kenl],n.
kernel,果仁；核心,['kə:nl],n.
kidnap,诱拐，绑架，勒赎,['kidnæp],v.
kidney,肾,['kidni],n.
killjoy,令人扫兴的人,['kildʒɔi],n.
kin,亲属,[kin],n.
kindle,着火，点燃,['kindl],v.
kindred,同类的，同源的,['kindrid],a.
kinetic,运动的，运动引起的,[kai'netik],a.
kiosk,售货亭；电话亭,['ki:ɔsk],n.
knack,特殊能力；窍门,[næk],n.
knave,流氓，恶棍,[neiv],n.
knead,揉制，捏制（面团、湿黏土等）,[ni:d],v.
knit,编织；密接，结合,[nit],v.
knoll,小山；小圆丘,[nəul],n.
knotty,(木材)有节疤的；困难的,['nɔti],a.
know-how,专业技能，知识,['nəu hau],n.
kudos,荣誉,['kju:dɔs],n.
labile,（化）不稳定的,['leibail],a.
labored,吃力的；(文体等)不自然的,['leibəd],a.
labyrinth,迷宫,['læbərinθ],n.
lace,鞋带，系带；网眼花边，透孔织品,[leis],n.
lacerate,撕裂；深深伤害（感情）,['læsəreit],v.
laceration,撕裂；裂口,[ˌlæsə'reiʃən],n.
lachrymose,好流泪的；引人落泪的,['lækriməus],a.
lackadaisical,无精打采的；无兴趣的,[ˌlækə'deizikəl],a.
lackey,卑躬屈膝者，走卒,['læki],n.
lackluster,无光泽的；呆滞的,['lækˌlʌstə],a.
laconic,简洁的,[lə'kɔnik],a.
lactic,乳汁的,['læktik],a.
ladle,杓子，长柄杓,['leidl],n.
lag,落后，滞留,[læɡ],v.
laggard,落后者,['læɡəd],a.
lair,野兽的巢穴；躲藏处,[leə],n.
laity,(有别于教士的)俗信徒，俗人阶级；外行,['leiiti],n.
lambaste,痛打；痛骂,[læm'beist],v.
lament,悲伤；哀悼,[lə'ment],v.
lamentable,令人惋惜的，悔恨的,['læməntəbl],a.
laminate,切成薄板(片),['læmineit],v.
lampoon,讽刺,[læm'pu:n],n.
lance,长矛；鱼叉,[lɑ:ns],n.
lance,切开,[lɑ:ns;læns],v.
lancet,手术刀,['lɑ:nsit],n.
landfill,垃圾堆,['lændfil],n.
landlocked,被陆地包围的,['lændlɔkt],a.
landmark,陆标，地标；里程碑,['lændmɑ:k],n.
landslide,山崩；压倒性胜利,['lændslaid],n.
languid,没精打采的，倦怠的,['læŋɡwid],a.
languish,变得衰弱；失去活力,['læŋɡwiʃ],v.
languor,身心疲惫,['læŋɡə],n.
lank,（人）瘦长的；（毛发）平直而软的,[læŋk],a.
lap,舔着喝水；(水)轻拍，发出轻拍声；(用磨具)抛光、磨光,[læp],v.
lapidary,宝石工，宝石专家,['læpidəri],n.
lapse,失误，小错；(时间等)流逝,[læps],n.
lard,使丰富，使充满,[lɑ:d],v.
larder,食品室,['lɑ:də],n.
largess,赠送，赏赐；赠品；贺礼,['lɑ:dʒes],n.
largesse,慷慨援助；施舍,[lɑ:'dʒes],n.
