lark,玩乐，嬉耍,[lɑ:k],n.
larva,(昆虫的)幼虫,['lɑ:və],n.
lash,鞭打；捆住,[læʃ],n.
lassitude,疲倦；没精打采,['læsitju:d],n.
lasso,套索(捕捉牛、马用),['læsəu],n.
lasting,持久的，永久的,['lɑ:stiŋ],a.
latch,用门闩闩牢,[lætʃ],n.
latency,潜伏期,['leitənsi],n.
latent,潜伏的,['leitənt],a.
lateral,侧面的；从侧面的；向侧面的,['lætərəl],a.
lathe,车床,[leið],n.
latitude,言行自由；纬度,['lætitju:d],n.
lattice,(做篱笆或爬藤架等的)格子架,['lætis],n.
laud,称赞,[lɔ:d],v.
lava,熔岩,['lɑ:və],n.
lave,洗浴；(水)冲刷，沿„流淌,[leiv],v.
lavish,浪费的，过分花费的；丰富的,['læviʃ],a.
laxative,轻泻药,['læksətiv],a.
layman,普通信徒(有别于神职人员)；门外汉,['leimən],n.
layover,旅途中的短暂停留,['leiəuvə],n.
leach,过滤,[li:tʃ],v.
leak,泄漏；裂隙，漏洞,[li:k],v.
leakage,渗漏，漏出,['li:kidʒ],n.
lean,瘦骨嶙峋的,[li:n],v.
lease,出租,[li:s],n.
leash,(系狗的)绳子,[li:ʃ],n.
leaven,发酵；影响,['levən],n.
lectern,教堂里的读经台,['lektə(:)n],n.
ledger,账簿,['ledʒə],n.
leer,（挑逗性地）斜眼看，送秋波,[liə],v.
leery,机警的，怀疑的,['liəri],a.
leeward,顺风的,['li:wəd],a.
leeway,(可供活动的)余地,['li:wei],n.
legacy,遗产；遗留之物,['leɡəsi],n.
legend,地图里的说明文字或图例；传奇,['ledʒənd],n.
legerdemain,手法，戏法，障眼法,[ˌledʒədə'mein],n.
legible,易读的,['ledʒəbl],a.
legion,兵团；一大群,['li:dʒən],n.
legislate,制定法律,['ledʒisˌleit],v.
legislation,法律，法规；立法,[ˌledʒis'leiʃən],n.
legislature,立法机关，立法团体,['ledʒisˌleitʃə],n.
legitimate,合法的；正当的,[li'dʒitimit],a.
leisureliness,悠然，从容,[le'ʒəlinis],n.
leniency,温和，宽容,['li:niənsi],n.
lenient,宽大的；仁慈的,['li:njənt],a.
lesion,伤口；损害,['li:ʒən],n.
lethal,致命的,['li:θəl],a.
lethargic,昏睡的,[le'θɑ:dʒik],a.
lethargy,昏睡；倦怠；呆滞懒散,['leθədʒi],n.
levee,防洪堤；堤岸,['levi],n.
levelheaded,头脑冷静的，稳健的,['levəl'hedid],a.
lever,撬动,['li:və],n.
leverage,杠杆作用；力量上的优势,['li:vəridʒ],n.
levity,轻率；轻浮,['leviti],n.
levy,征税；征兵,['levi],v.
lexical,词汇的；词典的,['leksikəl],a.
lexicographer,词典编纂人,[ˌleksi'kɔɡrəfə],n.
lexicon,词典,['leksikən],n.
liability,责任；债务,[ˌlaiə'biliti],n.
liaison,联系；暧昧关系,[li(:)'eizən],n.
libel,(文字)诽谤，中伤,['laibəl],v.
libelous,诽谤的,['laibələs],a.
liberality,慷慨；心胸开阔,[ˌlibə'ræliti],n.
liberate,释放，解放,['libə(:)reit],v.
libertine,性行为放纵者，浪荡的人,['libə(:)ti:n],n.
liberty,（言行上）过度随意，冒失；自主，自由,['libəti],n.
libido,性欲；生命力,[li'baidəu],n.
libretto,(歌剧等)歌词；剧本,[li'bretəu],n.
license,放肆；自由；许可证，执照,['laisəns],n.
licentious,纵欲的，淫乱的；放肆的，漠视行为规范的,[lai'senʃəs],a.
licit,不禁止的，合法的,['lisit],a.
lien,扣押权；留置权,['li(:)ən],n.
ligature,绑缚之物(尤指系住血管以免失血的线),['liɡətʃuə],n.
ligneous,木质的，木头的,['liɡniəs],a.
liken,把„比作„,['laikən],v.
liken,把„比作,['laikən],v.
limb,肢(手或脚)，翼,[lim],n.
limber,易弯曲的；柔软的,['limbə],a.
limbo,不稳定，中间状态,['limbəu],n.
limerick,五行打油诗,['limərik],n.
limestone,石灰岩,['laimstəun],n.
limited,有限的,['limitid],a.
limn,描写；画,[lim],v.
limousine,大型轿车，大客车,['liməzi:n],n.
limp,软弱的，松软的,[limp],v.
limpid,清澈的；透明的,['limpid],a.
lineage,宗系，血统,['liniidʒ],n.
lineal,直系的，嫡系的,['liniəl],a.
lineaments,(面部等的)特征；轮廓,['liniəmənts],n.
linear,线的；成直线的,['liniə],a.
linen,亚麻织品，亚麻布,['linin],n.
linger,逗留,['liŋɡə],v.
lingual,舌的；语言的,['liŋɡwəl],a.
linguistic,语言的,[liŋ'ɡwistik],a.
linguistics,语言学,[liŋ'ɡwistiks],n.
linoleum,油毡,[li'nəuliəm],n.
lint,（裹伤用的）纱布,[lint],n.
lionize,崇拜，看重,['laiənaiz],v.
liquefy,(使)液化；(使)溶解,['likwifai],v.
liquid,清澈的,['likwid],a.
