sawdust,锯屑,['sɔ:dʌst],n.
scab,创口上所结的疤、痂,[skæb],n.
scabbard,(刀剑)鞘,['skæbəd],n.
scabrous,粗糙的,['skeibrəs],a.
scad,许多，大量,[skæd],n.
scads,大量，巨额,[skædz],n.
scaffold,脚手架(造房时搭的架子),['skæfəuld],n.
scald,烫伤,[skɔ:ld],v.
scalding,滚烫的,['skɔ:ldiŋ],a.
scale,鱼鳞；(音乐)音阶,[skeil],n.
scalpel,外科手术刀，解剖刀,['skælpəl],n.
scamp,恶棍，流氓,[skæmp],v.
scamper,奔跑，快跑,['skæmpə],v.
scan,细查，细看；浏览，扫描；分析韵律,[skæn],v.
scandal,丑闻；恶意的诽谤，流言蜚语,['skændl],n.
scant,不足的，缺乏的,[skænt],a.
scar,伤痕，伤疤,[skɑ:],n.
scarcity,不足，缺乏,['skeəsiti],n.
scare,惊吓，受惊，威吓,[skeə],n.
scarf,围巾，披肩,[skɑ:f],n.
scarp,悬崖，陡坡,[skɑ:p],n.
scathe,损害，烧伤，烧焦；严厉批评,[skeið],n.
scathing,(批评，嘲笑等)苛刻的，严厉的,['skeiðiŋ],a.
scatter,散开，驱散,['skætə],v.
scenario,剧情说明书，剧本,[si'nɑ:riəu],n.
sceptical,怀疑的，不相信的,['skeptikəl],a.
schematic,纲要的，图解的,[ski'mætik],a.
schematize,扼要表示,['ski:mətaiz],v.
scheme,阴谋；计划，方案；(作品等)体系，结构,[ski:m],n.
schism,组织分裂(尤指教会),['sizəm],n.
school,鱼群,[sku:l],n.
scintillate,闪烁;(谈吐)流露机智,['sintileit],v.
scion,嫩芽；子孙,['saiən],n.
scission,切断，分离，分裂,['siʒən],n.
scissor,剪刀,['sizə],n.
scoff,嘲笑，笑柄,[skɔf],v.
scoop,(用勺子)取出，舀出,[sku:p],n.
scooter,滑行车，踏板车,['sku:tə],n.
scope,视野，眼界；(处理、研究食物的)范围,[skəup],n.
scorch,烤焦，烧焦,[skɔ:tʃ],v.
scorching,酷热的,['skɔ:tʃiŋ],a.
score,乐谱,[skɔ:],n.
scorn,轻蔑，瞧不起,[skɔ:n],n.
