drip,(使)滴下,[drip],v.
drivel,说废话,['drivl],n.
drizzle,毛毛雨,['drizl],v.
drizzly,毛毛细雨的,['drizli],a.
droll,古怪的，好笑的,[drəul],a.
drollery,笑谈，滑稽,['drəuləri],n.
drone,单调的低音,[drəun],v.
drool,流口水，胡说,[dru:l],v.
droop,低垂；沮丧，萎靡,[dru:p],v.
droplet,小水滴,['drɔplit],n.
dross,金属浮渣；糟粕,[drɔs],n.
drought,干旱；干旱时期,[draut],n.
drove,畜群；人群,[drəuv],n.
drub,重击；严责；彻底击败,[drʌb],v.
drudgery,苦活,['drʌdʒəri],n.
dual,双重的,['dju(:)əl],a.
dubious,可疑的；名声不大好的,['dju:bjəs],a.
duckling,雏鸭，小鸭,['dʌkliŋ],n.
duct,管道，槽,[dʌkt],n.
ductile,易拉长的，易变形的；可塑的,['dʌktail],a.
duel,决斗,['dju(:)əl],n.
duet,二重唱,[dju:'et],n.
dulcet,美妙的,['dʌlsit],a.
dull,变迟钝,[dʌl],a.
dullard,愚人，笨蛋,['dʌləd],n.
dumbfound,使„惊讶发愣,[dʌm'faund],v.
dummy,人体模型，假人,['dʌmi],n.
dunce,笨人,[dʌns],n.
dune,沙丘,[dju:n],n.
dupe,上当受骗的人,[dju:p],n.
duplicitous,搞两面派的，奸诈的；双重的,[dju'plisətəs],a.
duplicity,欺骗，口是心非,[dju(:)'plisiti],n.
duration,持续的时间,[djuə'reiʃən],n.
duress,胁迫,[djuə'res],n.
dutiful,恭敬顺从的，尽职的,['dju:tiful],a.
dwarf,使变矮小,[dwɔ:f],n.
dwelling,住处,['dweliŋ],n.
dwindle,变小,['dwindl],v.
dynamic,动态的；有活力的,[dai'næmik],a.
dynamo,发电机,['dainəməu],n.
dysfunctional,功能失调的,[dis'fʌŋkʃənəl],a.
dyslexia,阅读障碍,[dis'leksiə],n.
dyspeptic,消化不良的；不高兴的,[dis'peptik],a.
eaglet,小鹰,['i:ɡlit],n.
earnest,认真的,['ə:nist],a.
earplug,耳塞,['iəplʌɡ],n.
earring,耳环，耳饰,['iəriŋ],n.
earshot,听力所及范围,['iəʃɔt],n.
earsplitting,震耳欲聋的,['iəˌsplitiŋ],a.
earthly,现世的；尘世的(非精神上的),['ə:θli],a.
earthshaking,极其重大或重要的,['ə:θʃeikiŋ],a.
earthy,粗俗的，粗陋的,['ə:θi],a.
easel,黑板，画架,['i:zl],n.
eavesdrop,偷听，窃听,['i:vzdrɔp],v.
ebb,退潮；衰退,[eb],v.
ebullience,兴冲冲，亢奋,[i'bʌljəns],n.
eccentric,古怪的人,[ik'sentrik],a.
ecdysis,(动物)蜕皮；换羽毛,['ekdisis],n.
eclat,辉煌成就,['eiklɑ:],n.
eclectic,折衷的，综合性选择的,[ek'lektik],a.
eclecticism,折衷主义,[e'klektisizəm],n.
eclogue,田园诗，牧歌,['eklɔɡ],n.
ecologist,生态学家，生态学者,[i'kɔlədʒist],n.
economical,节约的,[ˌi:kə'nɔmikəl],a.
ecstasy,狂喜；激情状态,['ekstəsi],n.
ecstatic,狂喜的，心花怒放的,[eks'tætik],a.
ecumenical,世界范围的,[ˌi:kju(:)'menikəl],a.
eddy,漩涡，涡流,['edi],n.
edgy,急躁的，易激动的；锋利的,['edʒi],a.
edict,法令；命令,['i:dikt],n.
edifice,宏伟的建筑(如宫殿、教堂),['edifis],n.
edify,(思想)陶冶，启发,['edifai],v.
eerie,可怕的，阴森恐怖的,['iəri],a.
efface,擦掉，抹去,[i'feis],v.
effeminate,缺乏勇气的，柔弱的,[i'feminit],a.
effervesce,(液体)冒泡；(人)活跃、兴奋,[ˌefə'ves],v.
effete,无生育力的；虚弱的,[e'fi:t],a.
efficacious,有效的,[ˌefi'keiʃəs],a.
efficacy,功效，有效性,['efikəsi],n.
effigy,模拟像,['efidʒi],n.
effluvia,气味，恶臭；废料,[i'flu:vjə],n.
effrontery,厚颜无耻,[e'frʌntəri],n.
effulgent,(光线)灿烂的,[i'fʌldʒənt],a.
egalitarian,主张人人平等的,[iˌɡæli'teəriən],a.
egocentric,利己的,[ˌi:ɡəu'sentrik],a.
egoism,利己主义,['i:ɡəuiz(ə)m],n.
egotist,自私自利者,['i:ɡəutist],n.
egregious,(缺点等)过分的，惊人的,[i'ɡri:dʒəs],a.
egress,出去，出口,['i:ɡres],n.
ejaculate,突然叫出或说出；射出,[i'dʒækjuleit],v.
elaborate,详尽地说明，阐明,[i'læbərət],a.
elaboration,详细的细节，详尽阐述,[iˌlæbə'reiʃən],n.
elated,兴高采烈的，情绪高昂的,[i'leitid],a.
elbow,肘,['elbəu],n.
electorate,选民，选区；有选举权者,[i'lektərət],n.
elegy,哀歌，挽歌,['elidʒi],n.
elementary,初级的,[ˌeli'mentəri],a.
elephantine,笨拙的；庞大的,[ˌeli'fæntain],a.
elevate,将„举起,['eliveit],v.
elicit,引出，探出,[i'lisit],v.
