worship,崇拜，敬仰,['wə:ʃip],v.
wraith,幽灵；骨瘦如柴的人,[reiθ],n.
wrangle,争吵，吵架,['ræŋɡl],v.
wrangler,口角者，争论者；牧马者,['rænɡlə],n.
wrath,愤怒，大怒,[rɔ:θ],n.
wreak,发泄怒火，报仇,[ri:k],v.
wreathe,盘绕；把„做成花环,[ri:ð],v.
wreckage,残骸,['rekidʒ],n.
wrench,板钳，扳手,[rentʃ],v.
wrest,用猛烈的拉、扭的动作取得；夺取,[rest],v.
wretched,可怜的，不幸的,['retʃid],a.
wrinkle,皱纹；妙计，好主意,['riŋkl],n.
wrist,腕，腕关节,[rist],n.
writ,命令状，书面命令,[rit],n.
wroth,激怒的，非常愤怒的,[rəuθ],a.
wrought,做成的，精炼的,[rɔ:t],a.
wry,扭曲的；讽刺性幽默的,[rai],a.
xenophobe,惧外者，排外者,['zenəfəub],n.
xenophobia,仇外，排外,[ˌzenə'fəubiə],n.
xerophyte,(植)旱生植物,['ziərəfait],n.
yacht,帆船，游艇,[jɔt],n.
yank,拽；拔；猛拔,[jæŋk],v.
yarn,纱线,[jɑ:n],n.
yaw,(船、飞机等)偏航,[jɔ:],v.
yawn,打呵欠,[jɔ:n],v.
yearn,盼望，渴望,[jə:n],v.
yeast,酵母；兴奋,[ji:st],n.
yen,上瘾，渴望,[jen],v.
yeoman,自耕农；乡下人,['jəumən],n.
yielding,弯曲自如的；柔顺的，依从的,['ji:ldiŋ],a.
yoke,使结合，束缚,[jəuk],n.
yokel,乡巴佬,['jəukəl],n.
yowl,嚎叫，恸哭,[jaul],v.
yummy,美味的，可口的,['jʌmi],a.
zany,荒唐可笑的；像小丑的,['zeini],a.
zealotry,狂热行为,['zelətri],n.
zenith,(天文)天顶；极点，顶峰,['zeniθ],n.
zephyr,和风；西风,['zefə],n.
zest,极大的快乐，兴趣,[zest],n.
zesty,热望的,['zesti],a.
zigzag,弯弯曲曲地行进,['ziɡzæɡ],n.
zone,分成区,[zəun],v.
zoom,急速上升,[zu:m],v.
