interregnum,无王时期,[ˌintə(:)'reɡnəm],n.
interrogate,审问，审讯,[in'terəɡeit],v.
interrogative,疑问的,[ˌintə'rɔɡətiv],a.
interrupt,暂时中止；打断，打扰,[ˌintə'rʌpt],v.
intersect,横截，横断；(线条)相交,[ˌintə'sekt],v.
intersperse,散布；点缀,[ˌintə(:)'spə:s],v.
interstice,细裂缝，空隙,[in'tə:stis],n.
intertwine,纠缠，缠，绕,[ˌintə(:)'twain],v.
intervene,干涉，介入,[ˌintə'vi:n],v.
interweave,交织，编结,[ˌintə(:)'wi:v],v.
intestate,未留遗嘱的,[in'testeit],a.
intestine,内部的,[in'testin],n.
intimate,暗示,['intimit],a.
intimidate,恐吓，胁迫,[in'timideit],v.
intoxicate,(使)沉醉，(使)欣喜若狂；(使)喝醉,[in'tɔksikeit],v.
intractable,倔强的；难管的,[in'træktəbl],a.
intransigent,不妥协的,[in'trænsidʒənt],a.
intrepid,无畏的，刚毅的,[in'trepid],a.
intricacy,错综，复杂，纷乱,['intrikəsi],n.
intricate,复杂难懂的,['intrikit],a.
intrigue,密谋；引起„极大兴趣,[in'tri:ɡ],v.
introspective,自省的，好反省的,[ˌintrəu'spektiv],a.
intrude,把(思想等)强加于；闯入,[in'tru:d],v.
intuition,直觉；由直觉获知的知识,[ˌintju(:)'iʃən],n.
intuitive,直觉的,[in'tju(:)itiv],a.
intumescence,肿大，肿胀,[ˌintu:'mesəns],n.
inundate,淹没；泛滥,['inəndeit],v.
inured,习惯的,[i'njuəd],a.
invade,侵犯，侵入,[in'veid],v.
invective,猛烈抨击，痛骂,[in'vektiv],n.
inveigh,痛骂，抨击,[in'vei],v.
inveigle,诱骗，诱使,[in'vi:ɡl],v.
inventory,详细目录；存货清单,['inventəri],n.
inverse,相反的；倒转的,[in'və:s],a.
invert,上下倒置,[in'və:t],v.
invertebrate,无脊椎的(动物),[in'və:tibrit],adj.
investigate,调查,[in'vestiɡeit],v.
investiture,(宗教)任职仪式，授权仪式,[in'vestitʃə],n.
inveterate,积习已深的,[in'vetərit],a.
invidious,惹人反感的，导致伤害和仇恨的，招人嫉妒的,[in'vidiəs],a.
invigilate,监考,[in'vidʒileit],v.
invigorate,鼓舞，激励，使精力充沛，使充满活力,[in'viɡəreit],v.
invigorating,使人有精神的，使人健壮的,[in'viɡəreitiŋ],a.
inviolable,不可侵犯的；不可亵渎的，神圣的,[in'vaiələbl],a.
invoice,给开发票,['invɔis],n.
invoke,祈求，恳求；(法律的)实施生效；援引，援用,[in'vəuk],v.
involuntary,无意的,[in'vɔləntəri],a.
invulnerable,无法伤害的,[in'vʌlnərəbl],a.
iodine,碘；碘酒,['aiədi:n],n.
iota,极小量，极少,[ai'əutə],n.
irascible,易发怒的,[i'ræsibl],a.
irate,发怒的,[ai'reit],a.
ire,激怒,['aiə],n.
iridescence,彩虹色,[ˌiri'desəns],n.
iridescent,因位置变动而变光的ˌ闪彩光的,[ˌiri'desnt],a.
irk,使苦恼的，厌烦,[ə:k],v.
irksome,令人苦恼的，讨厌的,['ə:ksəm],a.
ironclad,装铁甲的；坚固的,[aiən'klæd],a.
ironic,讽刺的，挖苦的；(讽刺意味)出乎意料的,[aiə'rɔnik],a.
irony,反话；(有讽刺意味的)出人意料的事情或情况,['aiərəni],n.
irradiate,使明亮，生辉,[i'reidieit],v.
irradicable,不能根除的,[i'rædikəbl],a.
irreconcilable,不能协调的，矛盾的,[irekən'sailəbl],a.
irredeemable,无法挽回的,[ˌiri'di:məbl],a.
irreducible,[数]不能约的,[ˌiri'dju:səbl],a.
irremediable,无法治愈的，无法纠正的，无法挽回的,[ˌiri'mi:diəbl],a.
irrepressible,无法约束或阻止的,[ˌiri'presəbl],a.
irrevocable,无法取消的,[i'revəkəbl],a.
irrigate,灌溉；冲洗伤口,['iriɡeit],v.
irritable,易怒的；易受刺激的,['iritəbl],a.
irritate,激怒；刺激,['iriteit],v.
irritation,愤怒，急躁，刺激,[ˌiri'teiʃən],n.
isolate,孤立；将„从其种群中隔离,['aisəleit],v.
isotope,同位素,['aisəutəup],n.
issue,(书刊的)期,['isju:],v.
isthmus,地峡,['isməs],n.
iterate,重做，反复重申,['itəreit],v.
itinerant,巡回的,[i'tinərənt],a.
itinerary,行程表；旅行路线,[ai'tinərəri],n.
ivory,象牙，长牙,['aivəri],n.
jab,猛刺,[dʒæb],v.
jabber,快而不清楚地说,['dʒæbə],v.
jade,疲惫的老马；玉，翡翠,[dʒeid],n.
jaded,(因厌倦而)疲惫的；(胶卷)暴光过分的,['dʒeidid],a.
jagged,锯齿状的，不整齐的,['dʒæɡid],a.
jamb,门窗的侧柱,[dʒæm],n.
jamboree,快乐、喧闹的集会,['dʒæmbə'ri:],n.
jape (at),开玩笑或讽刺,[dʒeip],v.
jar,冲突，抵触；(猛撞)震动；发刺耳声,[dʒɑ:],v.
jargon,暗语；行话,['dʒɑ:ɡən],n.
jarring,声音刺耳的,['dʒɑ:riŋ],a.
jaundice,(因嫉妒、猜忌等导致的)偏见；(病)黄疸,['dɔ:ndis],n.
jaundiced,有偏见的,['dʒɔ:ndist],a.
jaunt,短程旅游,[dʒɔ:nt],n.
jaunty,愉快的，满足的,['dʒɔ:nti],a.
jazz,爵士乐；喧闹,[dʒæz],n.
jealousy,猜忌，嫉妒,['dʒeləsi],n.
jeer,嘲笑,[dʒiə],v.
jejune,（文）空洞的；不成熟的,[dʒi'dʒu:n],a.
jeopardize,危及，危害,['dʒepədaiz],v.
